enrollment_id,student_id,program_id,year
8689,4689,2,2023
8690,4690,2,FY2022
8691,4691,2,2019
8692,4692,2,2021
8693,4693,2,2023
8694,4694,1,2020
8695,4695,2,20-21
8696,4696,2,2020
8697,4697,1,2018
8698,4698,1,2021
8699,4699,2,2021
8700,4700,2,2018
8701,4701,2,FY2022
8702,4702,2,2021
8703,4703,2,2021
8704,4704,1,2023
8705,4705,1,2023
8706,4706,1,FY2022
8707,4707,1,2021
8708,4708,1,2020
8709,4709,2,2024
8710,4710,2,2019
8711,4711,2,2021
8712,4712,1,2019
8713,4713,2,2024
8714,4714,2,FY2022
8715,4715,1,FY2022
8716,4716,1,2021
8717,4717,2,2020
8718,4718,1,2024
8719,4719,1,2020
8720,4720,2,2021
8721,4721,1,2019
8722,4722,2,2024
8723,4723,2,2018
8724,4724,2,20-21
8725,4725,2,2023
8726,4726,1,2018
8727,4727,1,FY2022
8728,4728,1,2024
8729,4729,1,2024
8730,4730,1,20-21
8731,4731,2,2023
8732,4732,2,2018
8733,4733,2,20-21
8734,4734,2,2021
8735,4735,2,2020
8736,4736,2,FY2022
8737,4737,1,2020
8738,4738,1,2019
8739,4739,2,2021
8740,4740,2,2021
8741,4741,1,2018
8742,4742,2,20-21
8743,4743,1,2020
8744,4744,1,2023
8745,4745,1,FY2022
8746,4746,1,2018
8747,4747,2,2024
8748,4748,1,2024
8749,4749,1,2021
8750,4750,1,FY2022
8751,4751,2,20-21
8752,4752,2,2020
8753,4753,2,2021
8754,4754,1,2020
8755,4755,2,FY2022
8756,4756,2,2020
8757,4757,2,2023
8758,4758,2,2019
8759,4759,2,2021
8760,4760,1,2020
8761,4761,2,2019
8762,4762,2,2019
8763,4763,1,2024
8764,4764,1,2020
8765,4765,2,2019
8766,4766,2,2024
8767,4767,2,2021
8768,4768,1,2021
8769,4769,1,2019
8770,4770,2,2021
8771,4771,1,2019
8772,4772,1,2021
8773,4773,1,20-21
8774,4774,1,2020
8775,4775,1,20-21
8776,4776,1,2023
8777,4777,1,2018
8778,4778,1,20-21
8779,4779,2,2021
8780,4780,1,2024
8781,4781,2,2024
8782,4782,1,2024
8783,4783,2,FY2022
8784,4784,2,2019
8785,4785,1,2021
8786,4786,2,2023
8787,4787,1,2019
8788,4788,2,2023
8789,4789,1,2020
8790,4790,1,2018
8791,4791,2,2024
8792,4792,1,2023
8793,4793,2,2024
8794,4794,1,2024
8795,4795,1,FY2022
8796,4796,1,2023
8797,4797,2,2023
8798,4798,2,2023
8799,4799,2,2019
8800,4800,2,2021
8801,4801,1,2024
8802,4802,1,2018
8803,4803,1,2021
8804,4804,1,2020
8805,4805,1,FY2022
8806,4806,1,2023
8807,4807,1,2021
8808,4808,2,2023
8809,4809,2,2023
8810,4810,2,2018
8811,4811,2,2023
8812,4812,1,2024
8813,4813,1,2018
8814,4814,1,2024
8815,4815,2,2024
8816,4816,1,2018
8817,4817,1,2018
8818,4818,1,2018
8819,4819,1,2019
8820,4820,1,2021
8821,4821,2,2018
8822,4822,2,2021
8823,4823,2,20-21
8824,4824,2,2019
8825,4825,1,2021
8826,4826,2,2018
8827,4827,1,2020
8828,4828,2,2019
8829,4829,1,2021
8830,4830,1,2019
8831,4831,2,2023
8832,4832,1,2019
8833,4833,2,2023
8834,4834,2,2024
8835,4835,1,2021
8836,4836,2,2023
8837,4837,2,FY2022
8838,4838,2,FY2022
8839,4839,1,2021
8840,4840,1,2021
8841,4841,2,2018
8842,4842,2,20-21
8843,4843,2,2020
8844,4844,2,FY2022
8845,4845,2,2021
8846,4846,2,2019
8847,4847,1,2018
8848,4848,1,2024
8849,4849,2,2021
8850,4850,1,2020
8851,4851,2,2018
8852,4852,2,2019
8853,4853,1,20-21
8854,4854,2,2023
8855,4855,1,2023
8856,4856,2,2021
8857,4857,2,2023
8858,4858,1,2020
8859,4859,1,2023
8860,4860,1,2018
8861,4861,2,2019
8862,4862,1,20-21
8863,4863,2,2018
8864,4864,1,2023
8865,4865,1,2020
8866,4866,2,2019
8867,4867,2,2023
8868,4868,2,2020
8869,4869,1,2023
8870,4870,2,2020
8871,4871,1,FY2022
8872,4872,1,2024
8873,4873,2,FY2022
8874,4874,1,2023
8875,4875,2,2021
8876,4876,1,2021
8877,4877,1,2018
8878,4878,1,2019
8879,4879,1,20-21
8880,4880,2,2021
8881,4881,1,2023
8882,4882,2,2023
8883,4883,2,2018
8884,4884,1,20-21
8885,4885,2,2024
8886,4886,1,2020
8887,4887,1,2021
8888,4888,2,2023
8889,4889,1,2019
8890,4890,2,20-21
8891,4891,1,FY2022
8892,4892,2,2019
8893,4893,1,2021
8894,4894,2,FY2022
8895,4895,1,FY2022
8896,4896,1,2018
8897,4897,2,FY2022
8898,4898,2,20-21
8899,4899,2,2023
8900,4900,1,2018
8901,4901,2,2020
8902,4902,1,2023
8903,4903,1,20-21
8904,4904,1,2024
8905,4905,1,20-21
8906,4906,2,2023
8907,4907,2,2020
8908,4908,1,20-21
8909,4909,2,2021
8910,4910,1,2018
8911,4911,1,2023
8912,4912,1,2020
8913,4913,1,2023
8914,4914,2,2021
8915,4915,1,FY2022
8916,4916,1,2024
8917,4917,2,2018
8918,4918,1,2019
8919,4919,1,2021
8920,4920,1,2024
8921,4921,1,2019
8922,4922,1,2020
8923,4923,1,20-21
8924,4924,2,2024
8925,4925,2,20-21
8926,4926,2,20-21
8927,4927,2,2018
8928,4928,1,2019
8929,4929,1,2023
8930,4930,2,2020
8931,4931,1,2023
8932,4932,1,FY2022
8933,4933,1,2019
8934,4934,2,2023
8935,4935,1,2020
8936,4936,2,2019
8937,4937,2,FY2022
8938,4938,2,2020
8939,4939,2,2018
8940,4940,2,2019
8941,4941,2,2021
8942,4942,2,2023
8943,4943,1,2024
8944,4944,2,2023
8945,4945,1,2020
8946,4946,2,2023
8947,4947,2,20-21
8948,4948,2,2023
8949,4949,2,2019
8950,4950,2,2023
8951,4951,1,FY2022
8952,4952,1,20-21
8953,4953,2,2021
8954,4954,2,2024
8955,4955,2,2023
8956,4956,1,2018
8957,4957,2,20-21
8958,4958,1,20-21
8959,4959,1,2018
8960,4960,2,20-21
8961,4961,2,2021
8962,4962,1,2024
8963,4963,1,FY2022
8964,4964,1,2023
8965,4965,1,2019
8966,4966,1,2023
8967,4967,1,2023
8968,4968,2,2024
8969,4969,1,2023
8970,4970,2,2020
8971,4971,2,2019
8972,4972,2,20-21
8973,4973,2,FY2022
8974,4974,2,2019
8975,4975,2,2019
8976,4976,2,FY2022
8977,4977,1,20-21
8978,4978,2,2023
8979,4979,1,2021
8980,4980,2,20-21
8981,4981,1,2019
8982,4982,2,2021
8983,4983,1,2024
8984,4984,2,2018
8985,4985,1,2024
8986,4986,2,FY2022
8987,4987,2,2023
8988,4988,1,2024
8989,4989,1,2020
8990,4990,1,2019
8991,4991,2,FY2022
8992,4992,2,2020
8993,4993,2,20-21
8994,4994,1,2021
8995,4995,1,2024
8996,4996,1,2019
8997,4997,2,2020
8998,4998,2,2019
8999,4999,2,2021
9000,5000,1,FY2022
9001,5001,2,2024
9002,5002,1,20-21
9003,5003,2,2018
9004,5004,2,2023
9005,5005,1,20-21
9006,5006,1,2024
9007,5007,2,20-21
9008,5008,2,2019
9009,5009,1,2020
9010,5010,1,2024
9011,5011,2,2018
9012,5012,1,2020
9013,5013,1,2019
9014,5014,2,2024
9015,5015,1,FY2022
9016,5016,1,2024
9017,5017,2,2024
9018,5018,2,20-21
9019,5019,2,2018
9020,5020,2,2024
9021,5021,2,FY2022
9022,5022,2,2018
9023,5023,2,2024
9024,5024,2,FY2022
9025,5025,2,2024
9026,5026,2,2019
9027,5027,2,FY2022
9028,5028,1,2020
9029,5029,1,2024
9030,5030,2,2021
9031,5031,2,2023
9032,5032,1,2019
9033,5033,1,2020
9034,5034,2,2024
9035,5035,2,2021
9036,5036,2,2018
9037,5037,2,2018
9038,5038,2,2018
9039,5039,2,2019
9040,5040,1,2018
9041,5041,2,2020
9042,5042,1,20-21
9043,5043,1,2021
9044,5044,1,2023
9045,5045,1,FY2022
9046,5046,1,FY2022
9047,5047,1,2018
9048,5048,1,2021
9049,5049,1,2024
9050,5050,1,2019
9051,5051,1,2021
9052,5052,2,2024
9053,5053,2,2024
9054,5054,2,FY2022
9055,5055,2,2018
9056,5056,1,2021
9057,5057,1,FY2022
9058,5058,2,2020
9059,5059,2,2020
9060,5060,2,2024
9061,5061,2,2020
9062,5062,2,2019
9063,5063,2,FY2022
9064,5064,2,2020
9065,5065,1,2020
9066,5066,2,2020
9067,5067,2,2023
9068,5068,1,2020
9069,5069,2,2021
9070,5070,2,2018
9071,5071,2,2018
9072,5072,2,2019
9073,5073,1,20-21
9074,5074,1,2020
9075,5075,2,FY2022
9076,5076,2,20-21
9077,5077,2,2020
9078,5078,2,2019
9079,5079,1,2024
9080,5080,1,2018
9081,5081,1,2024
9082,5082,1,FY2022
9083,5083,2,2021
9084,5084,1,2023
9085,5085,2,2023
9086,5086,1,2021
9087,5087,2,FY2022
9088,5088,2,FY2022
9089,5089,2,2020
9090,5090,2,2019
9091,5091,2,FY2022
9092,5092,1,2023
9093,5093,1,2018
9094,5094,1,2021
9095,5095,1,FY2022
9096,5096,1,20-21
9097,5097,2,FY2022
9098,5098,1,FY2022
9099,5099,2,2024
9100,5100,2,2019
9101,5101,1,2021
9102,5102,2,2024
9103,5103,1,2018
9104,5104,1,2019
9105,5105,1,2018
9106,5106,1,2020
9107,5107,2,2024
9108,5108,1,FY2022
9109,5109,2,FY2022
9110,5110,2,2019
9111,5111,2,FY2022
9112,5112,2,2018
9113,5113,1,2021
9114,5114,2,2018
9115,5115,2,FY2022
9116,5116,2,FY2022
9117,5117,2,2019
9118,5118,2,FY2022
9119,5119,1,FY2022
9120,5120,2,2019
9121,5121,2,2020
9122,5122,2,FY2022
9123,5123,1,2020
9124,5124,2,2019
9125,5125,1,20-21
9126,5126,1,2023
9127,5127,2,2023
9128,5128,2,2019
9129,5129,1,2023
9130,5130,2,2019
9131,5131,1,FY2022
9132,5132,2,2024
9133,5133,1,2018
9134,5134,2,2021
9135,5135,2,2023
9136,5136,1,2019
9137,5137,2,FY2022
9138,5138,1,2023
9139,5139,1,2018
9140,5140,2,2021
9141,5141,1,2019
9142,5142,1,FY2022
9143,5143,1,2020
9144,5144,1,FY2022
9145,5145,1,2020
9146,5146,1,20-21
9147,5147,2,2024
9148,5148,2,2020
9149,5149,2,20-21
9150,5150,2,FY2022
9151,5151,1,2020
9152,5152,1,2021
9153,5153,2,2023
9154,5154,2,20-21
9155,5155,2,FY2022
9156,5156,2,2019
9157,5157,1,2020
9158,5158,2,2024
9159,5159,1,20-21
9160,5160,2,2020
9161,5161,1,2018
9162,5162,1,FY2022
9163,5163,2,20-21
9164,5164,1,2024
9165,5165,1,2024
9166,5166,2,2020
9167,5167,2,FY2022
9168,5168,2,2023
9169,5169,1,2020
9170,5170,2,20-21
9171,5171,1,2020
9172,5172,1,2023
9173,5173,1,2018
9174,5174,1,2019
9175,5175,1,2020
9176,5176,2,2019
9177,5177,2,2020
9178,5178,1,2020
9179,5179,1,2023
9180,5180,1,2019
9181,5181,2,2024
9182,5182,1,FY2022
9183,5183,2,2023
9184,5184,1,20-21
9185,5185,1,2018
9186,5186,1,20-21
9187,5187,1,2023
9188,5188,1,2021
9189,5189,1,2020
9190,5190,1,20-21
9191,5191,1,2021
9192,5192,1,2024
9193,5193,2,2019
9194,5194,2,2024
9195,5195,1,FY2022
9196,5196,2,FY2022
9197,5197,2,2018
9198,5198,2,FY2022
9199,5199,2,2020
9200,5200,2,2020
9201,5201,1,2020
9202,5202,1,2020
9203,5203,2,FY2022
9204,5204,1,2023
9205,5205,1,2019
9206,5206,1,2024
9207,5207,1,FY2022
9208,5208,1,2023
9209,5209,1,20-21
9210,5210,2,FY2022
9211,5211,2,20-21
9212,5212,2,20-21
9213,5213,1,2021
9214,5214,1,2024
9215,5215,1,2019
9216,5216,2,2018
9217,5217,1,2023
9218,5218,2,2024
9219,5219,1,2019
9220,5220,2,2020
9221,5221,2,2020
9222,5222,2,2018
9223,5223,2,2020
9224,5224,1,2020
9225,5225,2,2020
9226,5226,1,2023
9227,5227,2,2023
9228,5228,2,2023
9229,5229,1,FY2022
9230,5230,2,2018
9231,5231,2,2023
9232,5232,1,2019
9233,5233,2,2019
9234,5234,1,FY2022
9235,5235,2,2018
9236,5236,1,2018
9237,5237,2,2019
9238,5238,2,2019
9239,5239,1,2018
9240,5240,1,2019
9241,5241,1,2023
9242,5242,1,20-21
9243,5243,2,2021
9244,5244,1,2021
9245,5245,1,2024
9246,5246,2,20-21
9247,5247,2,2019
9248,5248,2,2021
9249,5249,1,2018
9250,5250,1,2021
9251,5251,2,2023
9252,5252,2,2023
9253,5253,1,2024
9254,5254,1,20-21
9255,5255,2,2020
9256,5256,1,20-21
9257,5257,2,FY2022
9258,5258,2,20-21
9259,5259,2,2019
9260,5260,2,2021
9261,5261,2,2021
9262,5262,1,2019
9263,5263,1,2024
9264,5264,2,FY2022
9265,5265,2,2024
9266,5266,1,2020
9267,5267,1,FY2022
9268,5268,2,2021
9269,5269,1,2021
9270,5270,1,2018
9271,5271,2,2021
9272,5272,1,20-21
9273,5273,1,20-21
9274,5274,1,2023
9275,5275,2,2024
9276,5276,1,FY2022
9277,5277,2,2018
9278,5278,2,FY2022
9279,5279,1,20-21
9280,5280,1,2024
9281,5281,2,2020
9282,5282,1,2021
9283,5283,2,2018
9284,5284,2,2023
9285,5285,2,2020
9286,5286,2,2024
9287,5287,1,2023
9288,5288,2,2024
9289,5289,1,FY2022
9290,5290,1,2020
9291,5291,2,20-21
9292,5292,2,2018
9293,5293,2,FY2022
9294,5294,1,20-21
9295,5295,1,2019
9296,5296,1,FY2022
9297,5297,1,2020
9298,5298,2,2023
9299,5299,2,2019
9300,5300,2,2024
9301,5301,1,20-21
9302,5302,1,2023
9303,5303,2,2021
9304,5304,2,2018
9305,5305,2,2020
9306,5306,2,2024
9307,5307,2,2018
9308,5308,2,FY2022
9309,5309,2,2023
9310,5310,2,FY2022
9311,5311,2,2023
9312,5312,1,2023
9313,5313,2,2018
9314,5314,1,2024
9315,5315,1,2021
9316,5316,1,2020
9317,5317,1,2024
9318,5318,1,FY2022
9319,5319,1,2019
9320,5320,2,2018
9321,5321,2,2020
9322,5322,2,2023
9323,5323,2,2020
9324,5324,1,20-21
9325,5325,1,2023
9326,5326,2,2018
9327,5327,1,2023
9328,5328,2,2018
9329,5329,2,20-21
9330,5330,2,2019
9331,5331,2,2021
9332,5332,2,2020
9333,5333,2,2024
9334,5334,1,2020
9335,5335,2,2018
9336,5336,2,20-21
9337,5337,2,2019
9338,5338,2,2021
9339,5339,1,2021
9340,5340,2,2020
9341,5341,1,2020
9342,5342,2,2020
9343,5343,1,2024
9344,5344,2,2019
9345,5345,2,2019
9346,5346,1,2019
9347,5347,2,2018
9348,5348,1,2019
9349,5349,1,2021
9350,5350,1,2023
9351,5351,2,2021
9352,5352,1,2020
9353,5353,2,2021
9354,5354,1,2024
9355,5355,1,20-21
9356,5356,1,2023
9357,5357,1,2023
9358,5358,1,2024
9359,5359,2,2018
9360,5360,2,2018
9361,5361,1,2021
9362,5362,1,2023
9363,5363,1,20-21
9364,5364,2,2023
9365,5365,1,20-21
9366,5366,1,FY2022
9367,5367,2,FY2022
9368,5368,1,2019
9369,5369,2,2021
9370,5370,1,FY2022
9371,5371,2,20-21
9372,5372,2,2020
9373,5373,2,2023
9374,5374,2,2023
9375,5375,1,FY2022
9376,5376,1,2018
9377,5377,1,2024
9378,5378,2,2020
9379,5379,1,2021
9380,5380,1,2020
9381,5381,1,2024
9382,5382,1,2020
9383,5383,2,FY2022
9384,5384,2,2020
9385,5385,1,2023
9386,5386,2,2020
9387,5387,1,2024
9388,5388,2,2018
9389,5389,2,2021
9390,5390,1,2023
9391,5391,2,2021
9392,5392,1,FY2022
9393,5393,1,2018
9394,5394,2,2024
9395,5395,2,2019
9396,5396,2,FY2022
9397,5397,2,2020
9398,5398,2,2021
9399,5399,1,2023
9400,5400,2,2018
9401,5401,2,2018
9402,5402,1,2024
9403,5403,1,2018
9404,5404,2,2020
9405,5405,2,FY2022
9406,5406,2,2018
9407,5407,1,20-21
9408,5408,2,2023
9409,5409,2,FY2022
9410,5410,1,20-21
9411,5411,1,20-21
9412,5412,2,FY2022
9413,5413,1,2020
9414,5414,1,20-21
9415,5415,2,FY2022
9416,5416,2,FY2022
9417,5417,2,2023
9418,5418,2,2024
9419,5419,1,2021
9420,5420,2,2021
9421,5421,2,2020
9422,5422,2,2021
9423,5423,2,2023
9424,5424,2,2024
9425,5425,2,FY2022
9426,5426,2,FY2022
9427,5427,2,2023
9428,5428,2,2024
9429,5429,1,2020
9430,5430,1,2018
9431,5431,1,2021
9432,5432,2,20-21
9433,5433,2,2021
9434,5434,2,2024
9435,5435,2,2024
9436,5436,1,2024
9437,5437,2,2018
9438,5438,1,2019
9439,5439,1,2020
9440,5440,2,FY2022
9441,5441,2,2018
9442,5442,2,2021
9443,5443,1,20-21
9444,5444,2,2024
9445,5445,1,20-21
9446,5446,1,2018
9447,5447,1,2019
9448,5448,1,2024
9449,5449,2,20-21
9450,5450,1,2024
9451,5451,2,2018
9452,5452,2,2018
9453,5453,1,FY2022
9454,5454,1,FY2022
9455,5455,1,2023
9456,5456,2,2024
9457,5457,1,20-21
9458,5458,1,2021
9459,5459,1,20-21
9460,5460,1,2019
9461,5461,1,2023
9462,5462,1,2020
9463,5463,2,2019
9464,5464,2,2020
9465,5465,1,2019
9466,5466,1,2021
9467,5467,1,2024
9468,5468,2,20-21
9469,5469,1,20-21
9470,5470,1,2020
9471,5471,2,2018
9472,5472,2,2021
9473,5473,2,FY2022
9474,5474,2,2024
9475,5475,2,2021
9476,5476,1,20-21
9477,5477,1,20-21
9478,5478,2,2019
9479,5479,2,2019
9480,5480,2,2020
9481,5481,1,2023
9482,5482,2,FY2022
9483,5483,2,2024
9484,5484,1,2018
9485,5485,2,FY2022
9486,5486,1,2023
9487,5487,2,2019
9488,5488,1,2018
9489,5489,2,2023
9490,5490,1,2023
9491,5491,1,2018
9492,5492,1,2019
9493,5493,1,20-21
9494,5494,2,2023
9495,5495,2,2019
9496,5496,2,2020
9497,5497,1,20-21
9498,5498,1,2020
9499,5499,2,2024
9500,5500,1,2018
9501,5501,2,2018
9502,5502,1,20-21
9503,5503,2,2020
9504,5504,1,2018
9505,5505,2,2024
9506,5506,2,20-21
9507,5507,1,20-21
9508,5508,2,2024
9509,5509,2,2023
9510,5510,1,2018
9511,5511,1,2018
9512,5512,1,2024
9513,5513,2,2019
9514,5514,1,2020
9515,5515,2,2019
9516,5516,1,2020
9517,5517,1,FY2022
9518,5518,1,2023
9519,5519,1,20-21
9520,5520,2,2021
9521,5521,1,2023
9522,5522,1,20-21
9523,5523,2,20-21
9524,5524,1,2020
9525,5525,1,2019
9526,5526,1,2020
9527,5527,2,2021
9528,5528,1,2024
9529,5529,1,2023
9530,5530,1,2018
9531,5531,1,2024
9532,5532,2,2024
9533,5533,1,2019
9534,5534,1,2019
9535,5535,1,2024
9536,5536,1,FY2022
9537,5537,2,20-21
9538,5538,2,2021
9539,5539,1,20-21
9540,5540,2,2023
9541,5541,1,20-21
9542,5542,2,2019
9543,5543,1,FY2022
9544,5544,1,2018
9545,5545,2,2020
9546,5546,1,2024
9547,5547,2,FY2022
9548,5548,2,2020
9549,5549,2,20-21
9550,5550,1,FY2022
9551,5551,2,2023
9552,5552,1,2020
9553,5553,2,2019
9554,5554,2,20-21
9555,5555,1,20-21
9556,5556,1,FY2022
9557,5557,1,2023
9558,5558,1,2018
9559,5559,2,2018
9560,5560,1,FY2022
9561,5561,1,2021
9562,5562,1,2018
9563,5563,1,2021
9564,5564,2,2024
9565,5565,1,2018
9566,5566,1,2020
9567,5567,1,2021
9568,5568,1,2020
9569,5569,2,2023
9570,5570,2,2018
9571,5571,1,FY2022
9572,5572,1,2023
9573,5573,2,2019
9574,5574,1,FY2022
9575,5575,1,2018
9576,5576,1,20-21
9577,5577,1,2024
9578,5578,2,2021
9579,5579,1,2024
9580,5580,1,2024
9581,5581,1,20-21
9582,5582,1,20-21
9583,5583,1,2020
9584,5584,2,20-21
9585,5585,2,2020
9586,5586,1,2023
9587,5587,1,2019
9588,5588,2,20-21
9589,5589,2,20-21
9590,5590,2,FY2022
9591,5591,1,2019
9592,5592,2,2018
9593,5593,2,20-21
9594,5594,1,FY2022
9595,5595,2,2018
9596,5596,1,2019
9597,5597,1,2024
9598,5598,2,2023
9599,5599,1,FY2022
9600,5600,1,2021
9601,5601,1,2020
9602,5602,1,2024
9603,5603,2,2021
9604,5604,1,2019
9605,5605,2,2021
9606,5606,1,2019
9607,5607,2,2020
9608,5608,2,2021
9609,5609,2,2020
9610,5610,2,FY2022
9611,5611,1,2019
9612,5612,2,FY2022
9613,5613,2,2023
9614,5614,2,2021
9615,5615,2,2024
9616,5616,2,2020
9617,5617,1,2021
9618,5618,1,2018
9619,5619,2,2018
9620,5620,2,2018
9621,5621,1,20-21
9622,5622,1,FY2022
9623,5623,2,20-21
9624,5624,1,2023
9625,5625,2,2024
9626,5626,1,2021
9627,5627,1,2024
9628,5628,2,2018
9629,5629,1,2018
9630,5630,2,2024
9631,5631,2,2018
9632,5632,1,2018
9633,5633,2,2021
9634,5634,1,2024
9635,5635,2,2023
9636,5636,2,2024
9637,5637,2,FY2022
9638,5638,2,2023
9639,5639,2,20-21
9640,5640,1,2018
9641,5641,1,2018
9642,5642,1,2023
9643,5643,2,2019
9644,5644,2,2019
9645,5645,2,2018
9646,5646,2,2021
9647,5647,1,2018
9648,5648,2,20-21
9649,5649,2,2020
9650,5650,2,2018
9651,5651,1,2018
9652,5652,1,2020
9653,5653,1,2018
9654,5654,1,20-21
9655,5655,1,FY2022
9656,5656,2,FY2022
9657,5657,2,2021
9658,5658,2,2023
9659,5659,2,2024
9660,5660,2,20-21
9661,5661,2,2024
9662,5662,2,2018
9663,5663,1,FY2022
9664,5664,1,2021
9665,5665,1,FY2022
9666,5666,2,2023
9667,5667,1,FY2022
9668,5668,1,2018
9669,5669,1,FY2022
9670,5670,2,20-21
9671,5671,1,2021
9672,5672,1,2018
9673,5673,1,2024
9674,5674,1,2024
9675,5675,1,2024
9676,5676,2,2024
9677,5677,1,2019
9678,5678,2,2023
9679,5679,1,2018
9680,5680,2,20-21
9681,5681,2,2020
9682,5682,1,FY2022
9683,5683,2,20-21
9684,5684,2,2023
9685,5685,2,2021
9686,5686,2,20-21
9687,5687,2,2018
9688,5688,1,2023
9689,5689,2,20-21
9690,5690,1,2024
9691,5691,1,2020
9692,5692,2,2021
9693,5693,1,2021
9694,5694,2,2020
9695,5695,1,2024
9696,5696,2,2019
9697,5697,1,2019
9698,5698,1,2019
9699,5699,1,FY2022
9700,5700,1,2018
9701,5701,2,2021
9702,5702,1,2020
9703,5703,1,2023
9704,5704,1,2024
9705,5705,1,2018
9706,5706,1,2024
9707,5707,1,2019
9708,5708,2,2021
9709,5709,1,FY2022
9710,5710,2,FY2022
9711,5711,2,2021
9712,5712,2,FY2022
9713,5713,1,2018
9714,5714,2,2024
9715,5715,2,2018
9716,5716,1,2023
9717,5717,2,2023
9718,5718,1,20-21
9719,5719,1,FY2022
9720,5720,1,2021
9721,5721,1,2023
9722,5722,1,2023
9723,5723,2,2019
9724,5724,2,2023
9725,5725,1,FY2022
9726,5726,1,2018
9727,5727,2,2020
9728,5728,2,20-21
9729,5729,1,2023
9730,5730,2,2019
9731,5731,1,2023
9732,5732,2,2020
9733,5733,2,2019
9734,5734,2,2024
9735,5735,2,2018
9736,5736,2,2020
9737,5737,2,2020
9738,5738,2,2021
9739,5739,2,2021
9740,5740,1,2019
9741,5741,2,FY2022
9742,5742,2,2018
9743,5743,1,20-21
9744,5744,1,2024
9745,5745,2,2024
9746,5746,1,2018
9747,5747,2,2023
9748,5748,2,2019
9749,5749,2,2020
9750,5750,2,2021
9751,5751,2,2018
9752,5752,2,2018
9753,5753,2,2021
9754,5754,2,2024
9755,5755,1,FY2022
9756,5756,2,2023
9757,5757,2,2024
9758,5758,2,FY2022
9759,5759,1,20-21
9760,5760,1,2023
9761,5761,1,2023
9762,5762,1,2021
9763,5763,2,2023
9764,5764,2,2024
9765,5765,1,2021
9766,5766,1,2019
9767,5767,2,2018
9768,5768,1,2019
9769,5769,1,2019
9770,5770,1,FY2022
9771,5771,1,2024
9772,5772,2,2023
9773,5773,2,2018
9774,5774,2,20-21
9775,5775,2,FY2022
9776,5776,1,2021
9777,5777,2,2019
9778,5778,1,2019
9779,5779,1,2019
9780,5780,2,FY2022
9781,5781,1,20-21
9782,5782,1,2021
9783,5783,2,2024
9784,5784,1,2024
9785,5785,1,2020
9786,5786,1,2021
9787,5787,2,2021
9788,5788,2,2018
9789,5789,2,2019
9790,5790,1,2018
9791,5791,1,2023
9792,5792,2,2019
9793,5793,2,2024
9794,5794,2,FY2022
9795,5795,2,2021
9796,5796,2,2021
9797,5797,1,2021
9798,5798,2,2024
9799,5799,2,2023
9800,5800,1,2024
9801,5801,2,2018
9802,5802,1,2020
9803,5803,2,FY2022
9804,5804,2,2019
9805,5805,2,2024
9806,5806,2,2021
9807,5807,2,20-21
9808,5808,2,2018
9809,5809,1,2024
9810,5810,2,2021
9811,5811,1,FY2022
9812,5812,2,2018
9813,5813,2,2024
9814,5814,2,2019
9815,5815,2,2018
9816,5816,2,2023
9817,5817,1,2024
9818,5818,1,FY2022
9819,5819,1,2024
9820,5820,1,2019
9821,5821,2,20-21
9822,5822,1,2018
9823,5823,2,2018
9824,5824,1,2021
9825,5825,2,20-21
9826,5826,2,2021
9827,5827,2,FY2022
9828,5828,2,2023
9829,5829,1,2018
9830,5830,2,20-21
9831,5831,1,2024
9832,5832,1,20-21
9833,5833,2,20-21
9834,5834,2,20-21
9835,5835,1,2021
9836,5836,2,2020
9837,5837,2,2020
9838,5838,1,2020
9839,5839,1,2020
9840,5840,2,2020
9841,5841,2,2020
9842,5842,2,2024
9843,5843,1,2019
9844,5844,1,2024
9845,5845,2,2024
9846,5846,2,2021
9847,5847,1,20-21
9848,5848,1,2021
9849,5849,1,2024
9850,5850,2,2023
9851,5851,2,2019
9852,5852,2,2018
9853,5853,1,20-21
9854,5854,2,2020
9855,5855,1,2020
9856,5856,2,2023
9857,5857,2,2018
9858,5858,2,2021
9859,5859,1,2024
9860,5860,2,2018
9861,5861,1,20-21
9862,5862,2,2018
9863,5863,2,20-21
9864,5864,2,20-21
9865,5865,2,20-21
9866,5866,1,FY2022
9867,5867,1,2019
9868,5868,1,2024
9869,5869,1,FY2022
9870,5870,2,2018
9871,5871,2,2020
9872,5872,2,20-21
9873,5873,2,2024
9874,5874,2,20-21
9875,5875,1,2021
9876,5876,1,2023
9877,5877,2,2019
9878,5878,1,2018
9879,5879,2,2018
9880,5880,1,2024
9881,5881,2,2024
9882,5882,1,FY2022
9883,5883,2,2020
9884,5884,1,2018
9885,5885,2,2023
9886,5886,2,20-21
9887,5887,1,2023
9888,5888,2,2018
9889,5889,2,FY2022
9890,5890,2,FY2022
9891,5891,1,2020
9892,5892,2,2023
9893,5893,2,2023
9894,5894,1,FY2022
9895,5895,2,FY2022
9896,5896,1,2019
9897,5897,1,2024
9898,5898,1,2019
9899,5899,2,2021
9900,5900,1,2023
9901,5901,1,FY2022
9902,5902,2,FY2022
9903,5903,1,2019
9904,5904,2,2023
9905,5905,1,2020
9906,5906,1,2020
9907,5907,2,20-21
9908,5908,2,2024
9909,5909,1,2018
9910,5910,1,2018
9911,5911,2,2019
9912,5912,1,2020
9913,5913,1,2020
9914,5914,1,2023
9915,5915,1,2021
9916,5916,1,FY2022
9917,5917,2,2018
9918,5918,2,2018
