student_id,name,gender,age,program_type,country,education_background,work_experience
8470,Student_8470,M,24,EMBA,Vietnam,Diploma,<1 year
8471,Student_8471,M,22,emba,Texas,Bachelor,1-3 years
8472,Student_8472,F,22,EMBA,Massachusetts,High School,10+ years
8473,Student_8473,F,26,MBA,California,Diploma,10+ years
8474,Student_8474,F,23,emba,China,Diploma,10+ years
8475,Student_8475,F,23,mba,Germany,PhD,<1 year
8476,Student_8476,M,22,mba,Indonesia,High School,10+ years
8477,Student_8477,M,23,EMBA,Japan,Diploma,10+ years
8478,Student_8478,F,26,MBA,Massachusetts,High School,1-3 years
8479,Student_8479,F,23,mba,Italy,Bachelor,1-3 years
8480,Student_8480,M,25,EMBA,Italy,PhD,10+ years
8481,Student_8481,F,23,MBA,China,Diploma,10+ years
8482,Student_8482,M,22,mba,Spain,Master,<1 year
8483,Student_8483,F,26,EMBA,Florida,Bachelor,3-5 years
8484,Student_8484,F,25,EMBA,South Korea,Bachelor,1-3 years
8485,Student_8485,F,26,emba,South Korea,Master,<1 year
8486,Student_8486,F,22,emba,Germany,High School,1-3 years
8487,Student_8487,F,25,mba,Spain,Master,1-3 years
8488,Student_8488,M,22,MBA,New York,Diploma,3-5 years
8489,Student_8489,M,23,EMBA,New York,High School,<1 year
8490,Student_8490,F,26,EMBA,Italy,Diploma,<1 year
8491,Student_8491,F,23,emba,Vietnam,PhD,5-10 years
8492,Student_8492,F,22,emba,Germany,High School,1-3 years
8493,Student_8493,F,24,MBA,California,Bachelor,<1 year
8494,Student_8494,M,24,EMBA,Florida,Diploma,<1 year
8495,Student_8495,M,25,EMBA,Massachusetts,Diploma,5-10 years
8496,Student_8496,F,24,EMBA,France,Master,3-5 years
8497,Student_8497,M,25,EMBA,Germany,Diploma,<1 year
8498,Student_8498,M,25,mba,Netherlands,PhD,5-10 years
8499,Student_8499,M,22,emba,South Korea,Bachelor,3-5 years
8500,Student_8500,F,25,EMBA,Netherlands,Bachelor,10+ years
8501,Student_8501,M,22,emba,France,Diploma,10+ years
8502,Student_8502,F,24,EMBA,Florida,PhD,3-5 years
8503,Student_8503,M,24,mba,India,Bachelor,<1 year
8504,Student_8504,F,25,MBA,Sweden,PhD,<1 year
8505,Student_8505,F,25,mba,Sweden,High School,<1 year
8506,Student_8506,M,22,EMBA,Indonesia,PhD,3-5 years
8507,Student_8507,F,22,mba,Texas,Master,<1 year
8508,Student_8508,M,25,MBA,New York,Master,5-10 years
8509,Student_8509,M,23,EMBA,Indonesia,Diploma,10+ years
8510,Student_8510,F,23,mba,South Korea,Diploma,3-5 years
8511,Student_8511,M,23,EMBA,Florida,High School,5-10 years
8512,Student_8512,F,26,mba,South Korea,High School,<1 year
8513,Student_8513,F,23,emba,Florida,High School,10+ years
8514,Student_8514,F,23,EMBA,Italy,PhD,1-3 years
8515,Student_8515,F,23,MBA,Indonesia,Master,3-5 years
8516,Student_8516,M,26,emba,France,Bachelor,5-10 years
8517,Student_8517,F,24,emba,Indonesia,Diploma,<1 year
8518,Student_8518,F,22,emba,India,PhD,3-5 years
8519,Student_8519,M,24,mba,Texas,High School,3-5 years
8520,Student_8520,M,25,mba,India,High School,5-10 years
8521,Student_8521,M,26,MBA,Japan,PhD,3-5 years
8522,Student_8522,M,26,emba,China,High School,5-10 years
8523,Student_8523,M,25,MBA,Florida,PhD,3-5 years
8524,Student_8524,F,22,MBA,South Korea,Diploma,<1 year
8525,Student_8525,F,,EMBA,Texas,Master,10+ years
8526,Student_8526,F,26,EMBA,California,High School,10+ years
8527,Student_8527,F,22,mba,South Korea,Master,<1 year
8528,Student_8528,M,24,MBA,Florida,Bachelor,5-10 years
8529,Student_8529,F,23,MBA,Florida,High School,1-3 years
8530,Student_8530,F,26,emba,Netherlands,Bachelor,<1 year
8531,Student_8531,M,23,emba,Netherlands,PhD,3-5 years
8532,Student_8532,,25,EMBA,New York,Diploma,<1 year
8533,Student_8533,M,24,EMBA,Germany,High School,<1 year
8534,Student_8534,F,24,MBA,Vietnam,Bachelor,<1 year
8535,Student_8535,M,22,mba,Illinois,PhD,<1 year
8536,Student_8536,M,25,MBA,Florida,Diploma,<1 year
8537,Student_8537,F,25,EMBA,Spain,PhD,5-10 years
8538,Student_8538,M,25,emba,New York,PhD,5-10 years
8539,Student_8539,F,,EMBA,France,Diploma,<1 year
8540,Student_8540,M,23,EMBA,China,PhD,10+ years
8541,Student_8541,F,25,EMBA,New York,Bachelor,1-3 years
8542,Student_8542,M,23,MBA,France,PhD,1-3 years
8543,Student_8543,F,22,emba,Spain,Diploma,1-3 years
8544,Student_8544,F,26,MBA,New York,Diploma,5-10 years
8545,Student_8545,M,25,EMBA,Vietnam,Bachelor,5-10 years
8546,Student_8546,F,23,EMBA,Spain,High School,<1 year
8547,Student_8547,M,25,mba,Massachusetts,High School,10+ years
8548,Student_8548,M,22,emba,France,High School,<1 year
8549,Student_8549,M,22,mba,Spain,High School,10+ years
8550,Student_8550,F,22,MBA,California,Bachelor,3-5 years
8551,Student_8551,F,22,mba,California,PhD,1-3 years
8552,Student_8552,F,24,mba,South Korea,Diploma,5-10 years
8553,Student_8553,F,22,MBA,Texas,High School,<1 year
8554,Student_8554,M,24,emba,Indonesia,High School,<1 year
8555,Student_8555,M,23,emba,Massachusetts,Bachelor,10+ years
8556,Student_8556,M,26,mba,South Korea,PhD,3-5 years
8557,Student_8557,M,23,mba,Texas,Bachelor,<1 year
8558,Student_8558,F,25,emba,China,High School,<1 year
8559,Student_8559,M,23,emba,Italy,Diploma,3-5 years
8560,Student_8560,M,22,mba,Illinois,PhD,<1 year
8561,Student_8561,M,25,emba,Sweden,Bachelor,3-5 years
8562,Student_8562,M,24,mba,Germany,High School,1-3 years
8563,Student_8563,F,25,EMBA,Spain,PhD,1-3 years
8564,Student_8564,F,25,EMBA,South Korea,Diploma,5-10 years
8565,Student_8565,M,23,mba,Florida,High School,1-3 years
8566,Student_8566,F,25,mba,China,Master,10+ years
8567,Student_8567,M,23,emba,Vietnam,Diploma,10+ years
8568,Student_8568,F,26,MBA,India,Master,<1 year
8569,Student_8569,F,25,EMBA,Vietnam,Bachelor,5-10 years
8570,Student_8570,M,23,MBA,Texas,Diploma,3-5 years
8571,Student_8571,M,25,emba,Texas,Bachelor,5-10 years
8572,Student_8572,M,25,mba,Florida,Bachelor,1-3 years
8573,Student_8573,F,25,EMBA,France,Bachelor,<1 year
8574,Student_8574,F,26,MBA,China,Diploma,1-3 years
8575,Student_8575,M,22,EMBA,Italy,High School,<1 year
8576,Student_8576,M,23,emba,China,Master,5-10 years
8577,Student_8577,F,24,mba,Netherlands,PhD,3-5 years
8578,Student_8578,F,22,emba,South Korea,High School,<1 year
8579,Student_8579,M,22,mba,Germany,PhD,10+ years
8580,Student_8580,F,25,mba,California,Bachelor,<1 year
8581,Student_8581,F,25,EMBA,Japan,PhD,5-10 years
8582,Student_8582,M,26,MBA,India,Bachelor,5-10 years
8583,Student_8583,F,24,mba,New York,Master,10+ years
8584,Student_8584,M,24,emba,France,High School,5-10 years
8585,Student_8585,M,22,MBA,Netherlands,Bachelor,10+ years
8586,Student_8586,,22,mba,Indonesia,PhD,<1 year
8587,Student_8587,M,26,MBA,Sweden,PhD,<1 year
8588,Student_8588,F,25,emba,New York,High School,3-5 years
8589,Student_8589,M,22,emba,Vietnam,PhD,<1 year
8590,Student_8590,M,26,MBA,Texas,PhD,<1 year
8591,Student_8591,F,26,MBA,Illinois,Diploma,5-10 years
8592,Student_8592,M,26,mba,Indonesia,High School,10+ years
8593,Student_8593,,23,EMBA,South Korea,Master,3-5 years
8594,Student_8594,M,26,MBA,Japan,Diploma,10+ years
8595,Student_8595,F,23,emba,Sweden,Diploma,3-5 years
8596,Student_8596,F,23,MBA,Netherlands,High School,5-10 years
8597,Student_8597,M,23,mba,India,High School,3-5 years
8598,Student_8598,F,23,emba,Indonesia,PhD,3-5 years
8599,Student_8599,F,25,MBA,Italy,Master,5-10 years
8600,Student_8600,F,22,emba,India,Master,10+ years
8601,Student_8601,M,24,MBA,California,High School,10+ years
8602,Student_8602,M,23,MBA,New York,Bachelor,3-5 years
8603,Student_8603,M,23,EMBA,China,Diploma,5-10 years
8604,Student_8604,M,22,mba,California,Master,10+ years
8605,Student_8605,M,25,EMBA,Japan,High School,<1 year
8606,Student_8606,F,24,EMBA,Italy,Master,<1 year
8607,Student_8607,M,26,emba,Texas,High School,1-3 years
8608,Student_8608,M,23,MBA,India,PhD,5-10 years
8609,Student_8609,F,22,emba,China,Master,3-5 years
8610,Student_8610,M,23,mba,California,High School,1-3 years
8611,Student_8611,F,23,emba,Germany,High School,1-3 years
8612,Student_8612,M,22,mba,New York,Diploma,3-5 years
8613,Student_8613,M,25,emba,Vietnam,High School,1-3 years
8614,Student_8614,F,23,emba,Vietnam,High School,10+ years
8615,Student_8615,F,23,EMBA,Japan,Master,3-5 years
8616,Student_8616,F,22,mba,Illinois,PhD,<1 year
8617,Student_8617,F,24,emba,Vietnam,Bachelor,5-10 years
8618,Student_8618,M,26,EMBA,California,Diploma,10+ years
8619,Student_8619,M,25,emba,Netherlands,Master,<1 year
8620,Student_8620,M,,EMBA,Italy,PhD,10+ years
8621,Student_8621,M,23,EMBA,Spain,Bachelor,5-10 years
8622,Student_8622,M,22,mba,Florida,Diploma,5-10 years
8623,Student_8623,F,23,emba,Italy,High School,1-3 years
8624,Student_8624,F,25,emba,Indonesia,Bachelor,5-10 years
8625,Student_8625,M,,mba,Florida,Bachelor,<1 year
8626,Student_8626,F,25,mba,Florida,High School,<1 year
8627,Student_8627,M,23,EMBA,South Korea,PhD,10+ years
8628,Student_8628,F,22,mba,Netherlands,Bachelor,5-10 years
8629,Student_8629,M,22,emba,India,Bachelor,3-5 years
8630,Student_8630,F,24,MBA,New York,High School,<1 year
8631,Student_8631,M,24,mba,Illinois,Bachelor,10+ years
8632,Student_8632,F,23,mba,Netherlands,Bachelor,10+ years
8633,Student_8633,F,25,mba,Indonesia,Bachelor,1-3 years
8634,Student_8634,M,22,emba,Florida,Master,5-10 years
8635,Student_8635,M,26,EMBA,Sweden,Diploma,1-3 years
8636,Student_8636,M,,EMBA,Italy,Diploma,10+ years
8637,Student_8637,M,22,emba,Italy,PhD,1-3 years
8638,Student_8638,F,24,mba,California,Master,10+ years
8639,Student_8639,,24,EMBA,Italy,Diploma,1-3 years
8640,Student_8640,F,23,MBA,New York,High School,<1 year
8641,Student_8641,M,25,emba,Spain,Diploma,3-5 years
8642,Student_8642,F,22,EMBA,Sweden,PhD,<1 year
8643,Student_8643,F,,emba,Sweden,PhD,3-5 years
8644,Student_8644,F,22,EMBA,France,High School,10+ years
8645,Student_8645,F,24,emba,Germany,Diploma,3-5 years
8646,Student_8646,M,,mba,Illinois,PhD,10+ years
8647,Student_8647,F,24,mba,Illinois,High School,<1 year
8648,Student_8648,,26,emba,Illinois,High School,3-5 years
8649,Student_8649,F,22,MBA,California,Diploma,1-3 years
8650,Student_8650,M,22,MBA,Japan,PhD,5-10 years
8651,Student_8651,F,22,MBA,Florida,Bachelor,1-3 years
8652,Student_8652,F,23,emba,California,Master,3-5 years
8653,Student_8653,M,22,EMBA,Sweden,Diploma,3-5 years
8654,Student_8654,M,23,MBA,South Korea,PhD,3-5 years
8655,Student_8655,M,24,mba,Indonesia,Master,1-3 years
8656,Student_8656,F,23,emba,Massachusetts,High School,1-3 years
8657,Student_8657,M,23,EMBA,Florida,PhD,1-3 years
8658,Student_8658,M,23,mba,Texas,Bachelor,1-3 years
8659,Student_8659,F,25,mba,Texas,Diploma,3-5 years
8660,Student_8660,F,24,mba,Japan,PhD,10+ years
8661,Student_8661,F,,emba,Netherlands,Bachelor,3-5 years
8662,Student_8662,M,26,MBA,China,Diploma,1-3 years
8663,Student_8663,,23,EMBA,Texas,Diploma,3-5 years
8664,Student_8664,M,23,emba,Florida,Master,<1 year
8665,Student_8665,M,25,EMBA,Sweden,PhD,<1 year
8666,Student_8666,M,26,emba,Illinois,PhD,3-5 years
8667,Student_8667,M,24,MBA,California,PhD,5-10 years
8668,Student_8668,F,23,MBA,Indonesia,PhD,<1 year
8669,Student_8669,M,23,mba,Germany,PhD,10+ years
8670,Student_8670,F,22,MBA,Germany,High School,<1 year
8671,Student_8671,F,23,MBA,France,PhD,1-3 years
8672,Student_8672,M,,EMBA,France,PhD,1-3 years
8673,Student_8673,F,24,emba,Florida,PhD,3-5 years
8674,Student_8674,F,23,mba,China,PhD,<1 year
8675,Student_8675,F,26,emba,New York,Master,10+ years
8676,Student_8676,F,25,MBA,Florida,Master,<1 year
8677,Student_8677,M,,mba,New York,Master,1-3 years
8678,Student_8678,M,26,emba,India,PhD,5-10 years
8679,Student_8679,F,26,EMBA,Indonesia,Master,<1 year
8680,Student_8680,M,23,emba,Indonesia,Bachelor,5-10 years
8681,Student_8681,F,,emba,Indonesia,Diploma,10+ years
8682,Student_8682,M,25,MBA,Japan,PhD,10+ years
8683,Student_8683,M,24,emba,Illinois,High School,1-3 years
8684,Student_8684,F,22,mba,Texas,High School,1-3 years
8685,Student_8685,F,25,mba,Vietnam,Master,10+ years
8686,Student_8686,M,25,mba,California,Bachelor,<1 year
8687,Student_8687,M,25,emba,Germany,PhD,10+ years
8688,Student_8688,M,22,emba,New York,Diploma,10+ years
8689,Student_8689,M,23,MBA,Japan,PhD,1-3 years
8690,Student_8690,F,22,MBA,India,Master,10+ years
8691,Student_8691,M,25,mba,New York,Diploma,1-3 years
8692,Student_8692,M,22,emba,Florida,High School,5-10 years
8693,Student_8693,M,25,emba,Germany,High School,5-10 years
8694,Student_8694,M,26,mba,Sweden,Master,5-10 years
8695,Student_8695,M,26,emba,Vietnam,Bachelor,10+ years
8696,Student_8696,M,24,emba,France,Diploma,<1 year
8697,Student_8697,M,23,MBA,Netherlands,Master,5-10 years
8698,Student_8698,F,23,emba,Massachusetts,High School,<1 year
8699,Student_8699,M,23,EMBA,Italy,High School,<1 year
8700,Student_8700,F,25,emba,Vietnam,PhD,10+ years
8701,Student_8701,,22,emba,New York,Master,1-3 years
8702,Student_8702,M,24,EMBA,Florida,High School,1-3 years
8703,Student_8703,F,24,EMBA,Sweden,High School,<1 year
8704,Student_8704,F,,EMBA,China,High School,1-3 years
8705,Student_8705,M,23,mba,California,PhD,3-5 years
8706,Student_8706,F,22,MBA,Spain,Master,1-3 years
8707,Student_8707,F,22,EMBA,Netherlands,Bachelor,<1 year
8708,Student_8708,F,26,MBA,Germany,High School,1-3 years
8709,Student_8709,F,23,EMBA,Indonesia,Diploma,<1 year
8710,Student_8710,F,,EMBA,New York,Master,<1 year
8711,Student_8711,F,22,EMBA,Indonesia,PhD,3-5 years
8712,Student_8712,F,,emba,Florida,Diploma,<1 year
8713,Student_8713,F,25,EMBA,Spain,Diploma,10+ years
8714,Student_8714,M,26,mba,Netherlands,Bachelor,10+ years
8715,Student_8715,M,24,EMBA,New York,PhD,10+ years
8716,Student_8716,M,26,EMBA,France,High School,3-5 years
8717,Student_8717,F,26,emba,Vietnam,Bachelor,1-3 years
8718,Student_8718,M,23,emba,Japan,High School,5-10 years
8719,Student_8719,M,23,emba,Massachusetts,Diploma,10+ years
8720,Student_8720,M,22,MBA,France,High School,5-10 years
8721,Student_8721,F,25,EMBA,India,PhD,10+ years
8722,Student_8722,M,24,EMBA,Italy,High School,10+ years
8723,Student_8723,F,22,mba,Vietnam,Diploma,3-5 years
8724,Student_8724,M,23,emba,Netherlands,High School,3-5 years
8725,Student_8725,,24,mba,Japan,Bachelor,3-5 years
8726,Student_8726,M,26,mba,Indonesia,Master,1-3 years
8727,Student_8727,F,25,emba,Illinois,High School,<1 year
8728,Student_8728,,26,MBA,Florida,Diploma,<1 year
8729,Student_8729,M,26,mba,Germany,Master,1-3 years
8730,Student_8730,M,22,emba,Indonesia,High School,10+ years
8731,Student_8731,F,25,mba,South Korea,Master,1-3 years
8732,Student_8732,F,23,EMBA,Vietnam,Master,10+ years
8733,Student_8733,F,,emba,France,Diploma,10+ years
8734,Student_8734,F,26,MBA,Indonesia,Diploma,10+ years
8735,Student_8735,M,24,MBA,California,Master,1-3 years
8736,Student_8736,M,24,emba,Vietnam,Bachelor,<1 year
8737,Student_8737,F,25,MBA,Spain,Master,10+ years
8738,Student_8738,M,,emba,California,Master,3-5 years
8739,Student_8739,M,24,EMBA,Vietnam,Bachelor,5-10 years
8740,Student_8740,F,25,emba,New York,High School,3-5 years
8741,Student_8741,M,24,MBA,Spain,High School,10+ years
8742,Student_8742,F,24,mba,Indonesia,Master,10+ years
8743,Student_8743,F,26,emba,Netherlands,Diploma,10+ years
8744,Student_8744,M,22,emba,New York,Diploma,10+ years
8745,Student_8745,F,25,emba,France,Bachelor,3-5 years
8746,Student_8746,F,25,MBA,Indonesia,Diploma,3-5 years
8747,Student_8747,,24,emba,Netherlands,High School,5-10 years
8748,Student_8748,M,,EMBA,New York,Diploma,5-10 years
8749,Student_8749,M,23,MBA,New York,Master,1-3 years
8750,Student_8750,F,26,mba,China,Bachelor,3-5 years
8751,Student_8751,F,25,mba,Japan,PhD,1-3 years
8752,Student_8752,F,24,emba,Massachusetts,High School,1-3 years
8753,Student_8753,M,24,MBA,Japan,Master,<1 year
8754,Student_8754,F,25,EMBA,France,Master,10+ years
8755,Student_8755,M,25,MBA,Germany,High School,10+ years
8756,Student_8756,M,25,emba,India,PhD,<1 year
8757,Student_8757,M,24,MBA,Italy,Master,3-5 years
8758,Student_8758,F,23,EMBA,France,Diploma,5-10 years
8759,Student_8759,M,23,MBA,New York,Diploma,10+ years
8760,Student_8760,F,25,MBA,China,Bachelor,<1 year
8761,Student_8761,F,,emba,Germany,Diploma,<1 year
8762,Student_8762,F,25,mba,Illinois,High School,1-3 years
8763,Student_8763,,25,MBA,Vietnam,Master,10+ years
8764,Student_8764,,23,EMBA,Texas,PhD,1-3 years
8765,Student_8765,F,24,mba,India,PhD,1-3 years
8766,Student_8766,M,23,emba,France,High School,3-5 years
8767,Student_8767,M,25,mba,Sweden,Master,1-3 years
8768,Student_8768,M,22,MBA,China,High School,<1 year
8769,Student_8769,M,24,EMBA,China,Master,1-3 years
8770,Student_8770,F,26,EMBA,Florida,Diploma,<1 year
8771,Student_8771,F,22,mba,Japan,Bachelor,5-10 years
8772,Student_8772,M,26,MBA,New York,Bachelor,<1 year
8773,Student_8773,M,24,EMBA,New York,PhD,1-3 years
8774,Student_8774,M,26,EMBA,Vietnam,Master,10+ years
8775,Student_8775,F,24,EMBA,Massachusetts,High School,3-5 years
8776,Student_8776,F,23,emba,France,High School,3-5 years
8777,Student_8777,M,23,emba,Indonesia,Bachelor,5-10 years
8778,Student_8778,F,23,EMBA,Netherlands,Diploma,<1 year
8779,Student_8779,M,23,emba,India,High School,1-3 years
8780,Student_8780,M,26,mba,Germany,Diploma,<1 year
8781,Student_8781,M,25,EMBA,Japan,Diploma,3-5 years
8782,Student_8782,F,26,MBA,Indonesia,PhD,<1 year
8783,Student_8783,F,26,EMBA,Illinois,Diploma,10+ years
8784,Student_8784,M,22,EMBA,New York,PhD,10+ years
8785,Student_8785,M,22,EMBA,Italy,Diploma,1-3 years
8786,Student_8786,F,24,emba,Texas,Master,10+ years
8787,Student_8787,M,23,EMBA,Spain,PhD,5-10 years
8788,Student_8788,F,26,emba,Sweden,Bachelor,10+ years
8789,Student_8789,M,22,mba,Sweden,Diploma,<1 year
8790,Student_8790,M,22,MBA,Texas,Master,1-3 years
8791,Student_8791,M,23,mba,Spain,High School,<1 year
8792,Student_8792,M,24,mba,Texas,High School,5-10 years
8793,Student_8793,F,23,EMBA,Japan,Diploma,3-5 years
8794,Student_8794,M,25,mba,Florida,High School,5-10 years
8795,Student_8795,M,23,mba,Vietnam,High School,5-10 years
8796,Student_8796,F,26,emba,New York,Bachelor,5-10 years
8797,Student_8797,M,26,mba,Netherlands,Diploma,5-10 years
8798,Student_8798,F,,EMBA,Massachusetts,Diploma,5-10 years
8799,Student_8799,F,25,mba,Italy,Diploma,10+ years
8800,Student_8800,M,25,mba,Italy,PhD,10+ years
8801,Student_8801,F,,EMBA,Japan,PhD,<1 year
8802,Student_8802,F,25,EMBA,Illinois,Master,<1 year
8803,Student_8803,M,23,mba,Italy,Master,1-3 years
8804,Student_8804,M,,EMBA,New York,Diploma,3-5 years
8805,Student_8805,M,26,EMBA,California,Master,5-10 years
8806,Student_8806,M,23,emba,Illinois,High School,10+ years
8807,Student_8807,,23,EMBA,California,Diploma,<1 year
8808,Student_8808,M,23,emba,Massachusetts,High School,1-3 years
8809,Student_8809,M,24,EMBA,Vietnam,Diploma,<1 year
8810,Student_8810,F,22,mba,Texas,High School,<1 year
8811,Student_8811,F,24,mba,Japan,High School,1-3 years
8812,Student_8812,F,24,emba,Texas,PhD,3-5 years
8813,Student_8813,M,23,mba,Massachusetts,PhD,5-10 years
8814,Student_8814,F,,EMBA,Illinois,Bachelor,<1 year
8815,Student_8815,F,24,EMBA,Sweden,High School,<1 year
8816,Student_8816,F,25,emba,Germany,Bachelor,5-10 years
8817,Student_8817,F,26,mba,South Korea,PhD,<1 year
8818,Student_8818,M,24,EMBA,China,PhD,5-10 years
8819,Student_8819,F,22,mba,Massachusetts,High School,1-3 years
8820,Student_8820,M,23,EMBA,New York,PhD,<1 year
8821,Student_8821,M,22,MBA,Netherlands,High School,5-10 years
8822,Student_8822,M,23,mba,Indonesia,PhD,10+ years
8823,Student_8823,M,25,EMBA,South Korea,Bachelor,10+ years
8824,Student_8824,,26,mba,India,Bachelor,10+ years
8825,Student_8825,F,24,MBA,Italy,Bachelor,5-10 years
8826,Student_8826,F,23,emba,New York,Bachelor,<1 year
8827,Student_8827,M,22,emba,Italy,Diploma,10+ years
8828,Student_8828,M,26,MBA,South Korea,PhD,1-3 years
8829,Student_8829,F,22,emba,France,PhD,<1 year
8830,Student_8830,F,26,mba,Italy,High School,10+ years
8831,Student_8831,F,23,mba,Vietnam,Diploma,1-3 years
8832,Student_8832,M,,emba,Netherlands,High School,1-3 years
8833,Student_8833,F,23,emba,Netherlands,Diploma,1-3 years
8834,Student_8834,M,23,emba,India,PhD,3-5 years
8835,Student_8835,M,22,MBA,Sweden,Master,3-5 years
8836,Student_8836,M,24,EMBA,India,Bachelor,5-10 years
8837,Student_8837,M,23,mba,New York,Diploma,3-5 years
8838,Student_8838,F,22,EMBA,Netherlands,Master,3-5 years
8839,Student_8839,F,22,EMBA,India,Bachelor,3-5 years
8840,Student_8840,M,25,EMBA,Indonesia,High School,<1 year
8841,Student_8841,M,23,EMBA,Spain,Diploma,3-5 years
8842,Student_8842,M,,mba,Sweden,Diploma,10+ years
8843,Student_8843,M,26,EMBA,China,Master,10+ years
8844,Student_8844,M,23,mba,Spain,Diploma,5-10 years
8845,Student_8845,F,24,EMBA,Italy,High School,10+ years
8846,Student_8846,M,22,MBA,Germany,Diploma,5-10 years
8847,Student_8847,M,23,emba,Vietnam,High School,3-5 years
8848,Student_8848,,22,emba,Illinois,Master,3-5 years
8849,Student_8849,F,,emba,India,Master,10+ years
8850,Student_8850,M,22,EMBA,Illinois,Master,<1 year
8851,Student_8851,F,23,MBA,Japan,Master,5-10 years
8852,Student_8852,M,22,emba,Spain,PhD,5-10 years
8853,Student_8853,,24,EMBA,Illinois,Bachelor,1-3 years
8854,Student_8854,M,25,mba,Vietnam,Bachelor,5-10 years
8855,Student_8855,M,26,MBA,Spain,PhD,3-5 years
8856,Student_8856,F,22,emba,Vietnam,Master,5-10 years
8857,Student_8857,F,25,EMBA,Spain,Master,1-3 years
8858,Student_8858,F,24,mba,Massachusetts,Bachelor,1-3 years
8859,Student_8859,M,23,mba,South Korea,Master,10+ years
8860,Student_8860,F,22,MBA,Illinois,Diploma,3-5 years
8861,Student_8861,F,25,EMBA,Florida,PhD,10+ years
8862,Student_8862,F,24,mba,France,Master,3-5 years
8863,Student_8863,M,26,MBA,Massachusetts,PhD,1-3 years
8864,Student_8864,F,23,MBA,New York,PhD,3-5 years
8865,Student_8865,M,22,mba,Texas,High School,<1 year
8866,Student_8866,M,26,MBA,Germany,Diploma,5-10 years
8867,Student_8867,M,26,MBA,Sweden,Master,<1 year
8868,Student_8868,M,25,EMBA,Indonesia,High School,10+ years
8869,Student_8869,F,25,MBA,India,High School,<1 year
8870,Student_8870,F,26,MBA,Netherlands,Master,1-3 years
8871,Student_8871,M,23,MBA,Spain,Bachelor,5-10 years
8872,Student_8872,F,25,mba,Vietnam,PhD,1-3 years
8873,Student_8873,F,23,mba,South Korea,High School,3-5 years
8874,Student_8874,F,25,emba,Massachusetts,PhD,10+ years
8875,Student_8875,F,25,mba,Florida,Bachelor,3-5 years
8876,Student_8876,M,,EMBA,California,PhD,<1 year
8877,Student_8877,M,23,MBA,California,PhD,1-3 years
8878,Student_8878,M,26,mba,Spain,PhD,1-3 years
8879,Student_8879,,23,EMBA,Vietnam,High School,<1 year
8880,Student_8880,M,25,EMBA,New York,Diploma,<1 year
8881,Student_8881,M,22,MBA,Texas,Bachelor,10+ years
8882,Student_8882,F,25,mba,Illinois,Bachelor,1-3 years
8883,Student_8883,F,22,emba,Netherlands,Bachelor,<1 year
8884,Student_8884,,26,emba,France,High School,<1 year
8885,Student_8885,F,26,mba,Indonesia,Master,10+ years
8886,Student_8886,F,,mba,Germany,PhD,<1 year
8887,Student_8887,M,23,emba,Japan,PhD,5-10 years
8888,Student_8888,M,26,emba,Florida,PhD,5-10 years
8889,Student_8889,,24,MBA,France,Bachelor,3-5 years
8890,Student_8890,F,26,EMBA,Indonesia,Diploma,3-5 years
8891,Student_8891,M,23,MBA,Vietnam,Diploma,10+ years
8892,Student_8892,M,23,MBA,California,Master,10+ years
8893,Student_8893,M,22,EMBA,Germany,Diploma,10+ years
8894,Student_8894,,25,MBA,Netherlands,Diploma,1-3 years
8895,Student_8895,F,25,MBA,Texas,PhD,1-3 years
8896,Student_8896,F,24,EMBA,Spain,PhD,1-3 years
8897,Student_8897,F,24,mba,South Korea,High School,3-5 years
8898,Student_8898,F,23,MBA,South Korea,Master,3-5 years
8899,Student_8899,F,25,MBA,France,High School,3-5 years
8900,Student_8900,M,25,EMBA,Illinois,Diploma,1-3 years
8901,Student_8901,M,24,emba,Germany,Diploma,3-5 years
8902,Student_8902,M,25,EMBA,South Korea,PhD,<1 year
8903,Student_8903,M,24,emba,California,Master,1-3 years
8904,Student_8904,F,26,MBA,Illinois,Master,1-3 years
8905,Student_8905,F,26,emba,Indonesia,High School,3-5 years
8906,Student_8906,M,,mba,Sweden,Bachelor,1-3 years
8907,Student_8907,F,22,MBA,Texas,Diploma,<1 year
8908,Student_8908,F,26,mba,Sweden,High School,10+ years
8909,Student_8909,F,25,emba,Spain,Bachelor,<1 year
8910,Student_8910,F,24,EMBA,Italy,PhD,5-10 years
8911,Student_8911,M,25,mba,New York,Bachelor,1-3 years
8912,Student_8912,F,22,EMBA,Italy,Master,3-5 years
8913,Student_8913,F,26,emba,Vietnam,PhD,5-10 years
8914,Student_8914,M,25,mba,Sweden,Bachelor,1-3 years
8915,Student_8915,M,24,EMBA,Netherlands,Bachelor,<1 year
8916,Student_8916,M,23,mba,Massachusetts,High School,<1 year
8917,Student_8917,F,26,mba,Illinois,PhD,10+ years
8918,Student_8918,M,25,EMBA,France,Master,5-10 years
8919,Student_8919,F,26,mba,India,Bachelor,10+ years
8920,Student_8920,M,26,EMBA,California,Bachelor,5-10 years
8921,Student_8921,M,22,MBA,India,PhD,1-3 years
8922,Student_8922,F,22,emba,Vietnam,PhD,3-5 years
8923,Student_8923,F,23,EMBA,Indonesia,High School,<1 year
8924,Student_8924,F,22,MBA,Sweden,Diploma,<1 year
8925,Student_8925,M,22,emba,Netherlands,PhD,10+ years
8926,Student_8926,F,22,EMBA,Netherlands,PhD,10+ years
